date,state,accum_cases,daily_cases,accum_deaths,daily_deaths
2020-07-22,Idaho,16395,496,136,9
2020-07-23,Idaho,16862,467,142,6
2020-07-24,Idaho,17411,549,148,6
2020-01-24,Illinois,1,1,0,0
2020-01-25,Illinois,1,0,0,0
2020-01-26,Illinois,1,0,0,0
2020-01-27,Illinois,1,0,0,0
2020-01-28,Illinois,1,0,0,0
2020-01-29,Illinois,1,0,0,0
2020-01-30,Illinois,2,1,0,0
2020-01-31,Illinois,2,0,0,0
2020-02-01,Illinois,2,0,0,0
2020-02-02,Illinois,2,0,0,0
2020-02-03,Illinois,2,0,0,0
2020-02-04,Illinois,2,0,0,0
2020-02-05,Illinois,2,0,0,0
2020-02-06,Illinois,2,0,0,0
2020-02-07,Illinois,2,0,0,0
2020-02-08,Illinois,2,0,0,0
2020-02-09,Illinois,2,0,0,0
2020-02-10,Illinois,2,0,0,0
2020-02-11,Illinois,2,0,0,0
2020-02-12,Illinois,2,0,0,0
2020-02-13,Illinois,2,0,0,0
2020-02-14,Illinois,2,0,0,0
2020-02-15,Illinois,2,0,0,0
2020-02-16,Illinois,2,0,0,0
2020-02-17,Illinois,2,0,0,0
2020-02-18,Illinois,2,0,0,0
2020-02-19,Illinois,2,0,0,0
2020-02-20,Illinois,2,0,0,0
2020-02-21,Illinois,2,0,0,0
2020-02-22,Illinois,2,0,0,0
2020-02-23,Illinois,2,0,0,0
2020-02-24,Illinois,2,0,0,0
2020-02-25,Illinois,2,0,0,0
2020-02-26,Illinois,2,0,0,0
2020-02-27,Illinois,2,0,0,0
2020-02-28,Illinois,2,0,0,0
2020-02-29,Illinois,3,1,0,0
2020-03-01,Illinois,3,0,0,0
2020-03-02,Illinois,4,1,0,0
2020-03-03,Illinois,4,0,0,0
2020-03-04,Illinois,4,0,0,0
2020-03-05,Illinois,5,1,0,0
2020-03-06,Illinois,6,1,0,0
2020-03-07,Illinois,6,0,0,0
2020-03-08,Illinois,7,1,0,0
2020-03-09,Illinois,11,4,0,0
2020-03-10,Illinois,19,8,0,0
2020-03-11,Illinois,25,6,0,0
2020-03-12,Illinois,32,7,0,0
2020-03-13,Illinois,46,14,0,0
2020-03-14,Illinois,66,20,0,0
2020-03-15,Illinois,94,28,0,0
2020-03-16,Illinois,104,10,0,0
2020-03-17,Illinois,159,55,1,1
2020-03-18,Illinois,286,127,1,0
2020-03-19,Illinois,420,134,4,3
2020-03-20,Illinois,583,163,5,1
2020-03-21,Illinois,751,168,6,1
2020-03-22,Illinois,1047,296,9,3
2020-03-23,Illinois,1285,238,12,3
2020-03-24,Illinois,1535,250,16,4
2020-03-25,Illinois,1874,339,21,5
2020-03-26,Illinois,2538,664,26,5
2020-03-27,Illinois,3029,491,37,11
2020-03-28,Illinois,3547,518,50,13
2020-03-29,Illinois,4615,1068,71,21
2020-03-30,Illinois,5070,455,84,13
2020-03-31,Illinois,5992,922,107,23
2020-04-01,Illinois,6978,986,146,39
2020-04-02,Illinois,7695,717,165,19
2020-04-03,Illinois,8904,1209,212,47
2020-04-04,Illinois,10357,1453,248,36
2020-04-05,Illinois,11276,919,283,35
2020-04-06,Illinois,12262,986,309,26
2020-04-07,Illinois,13549,1287,384,75
2020-04-08,Illinois,15078,1529,464,80
2020-04-09,Illinois,16422,1344,534,70
2020-04-10,Illinois,17887,1465,607,73
2020-04-11,Illinois,19180,1293,682,75
2020-04-12,Illinois,20852,1672,727,45
2020-04-13,Illinois,22025,1173,800,73
2020-04-14,Illinois,23247,1222,878,78
2020-04-15,Illinois,24593,1346,958,80
2020-04-16,Illinois,25734,1141,1081,123
2020-04-17,Illinois,27575,1841,1142,61
2020-04-18,Illinois,29160,1585,1272,130
2020-04-19,Illinois,30357,1197,1302,30
2020-04-20,Illinois,31508,1151,1359,57
2020-04-21,Illinois,33059,1551,1479,120
2020-04-22,Illinois,35108,2049,1577,98
2020-04-23,Illinois,36935,1827,1696,119
2020-04-24,Illinois,39658,2723,1804,108
2020-04-25,Illinois,41777,2119,1884,80
2020-04-26,Illinois,43903,2126,1943,59
2020-04-27,Illinois,45883,1980,1992,49
2020-04-28,Illinois,48102,2219,2132,140
2020-04-29,Illinois,50355,2253,2221,89
2020-04-30,Illinois,52918,2563,2361,140
2020-05-01,Illinois,56055,3137,2464,103
2020-05-02,Illinois,58505,2450,2576,112
2020-05-03,Illinois,61499,2994,2632,56
2020-05-04,Illinois,63840,2341,2673,41
2020-05-05,Illinois,65889,2049,2843,170
2020-05-06,Illinois,68164,2275,2977,134
2020-05-07,Illinois,70802,2638,3139,162
2020-05-08,Illinois,73688,2886,3262,123
2020-05-09,Illinois,76008,2320,3362,100
2020-05-10,Illinois,77662,1654,3426,64
2020-05-11,Illinois,79123,1461,3480,54
2020-05-12,Illinois,83168,4045,3617,137
2020-05-13,Illinois,84874,1706,3815,198
2020-05-14,Illinois,88081,3207,3945,130
2020-05-15,Illinois,90528,2447,4075,130
2020-05-16,Illinois,92669,2141,4149,74
2020-05-17,Illinois,94360,1691,4198,49
2020-05-18,Illinois,96778,2418,4257,59
2020-05-19,Illinois,98298,1520,4399,142
2020-05-20,Illinois,100713,2415,4547,148
2020-05-21,Illinois,102995,2282,4634,87
2020-05-22,Illinois,105710,2715,4740,106
2020-05-23,Illinois,108100,2390,4817,77
2020-05-24,Illinois,110541,2441,4884,67
2020-05-25,Illinois,112248,1707,4912,28
2020-05-26,Illinois,113486,1238,4960,48
2020-05-27,Illinois,114612,1126,5118,158
2020-05-28,Illinois,116128,1516,5225,107
2020-05-29,Illinois,117794,1666,5308,83
2020-05-30,Illinois,119290,1496,5368,60
2020-05-31,Illinois,120588,1298,5426,58
2020-06-01,Illinois,121666,1078,5458,32
2020-06-02,Illinois,123244,1578,5567,109
2020-06-03,Illinois,124279,1035,5665,98
2020-06-04,Illinois,125149,870,5772,107
2020-06-05,Illinois,126317,1168,5834,62
2020-06-06,Illinois,127251,934,5898,64
2020-06-07,Illinois,128070,819,5939,41
2020-06-08,Illinois,129543,1473,6142,203
2020-06-09,Illinois,130321,778,6237,95
2020-06-10,Illinois,130889,568,6302,65
2020-06-11,Illinois,131731,842,6388,86
2020-06-12,Illinois,132489,758,6469,81
2020-06-13,Illinois,133117,628,6491,22
2020-06-14,Illinois,133719,602,6512,21
2020-06-15,Illinois,134247,528,6543,31
2020-06-16,Illinois,134866,619,6608,65
2020-06-17,Illinois,135416,550,6687,79
2020-06-18,Illinois,136081,665,6737,50
2020-06-19,Illinois,136917,836,6801,64
2020-06-20,Illinois,137535,618,6846,45
2020-06-21,Illinois,138154,619,6865,19
2020-06-22,Illinois,138615,461,6889,24
2020-06-23,Illinois,139282,667,6925,36
2020-06-24,Illinois,140025,743,6986,61
2020-06-25,Illinois,140935,910,7024,38
2020-06-26,Illinois,141812,877,7059,35
2020-06-27,Illinois,142536,724,7083,24
2020-06-28,Illinois,143117,581,7098,15
2020-06-29,Illinois,143885,768,7115,17
2020-06-30,Illinois,144661,776,7136,21
2020-07-01,Illinois,145541,880,7160,24
2020-07-02,Illinois,146407,866,7197,37
2020-07-03,Illinois,147293,886,7222,25
2020-07-04,Illinois,148151,858,7234,12
2020-07-05,Illinois,148730,579,7241,7
2020-07-06,Illinois,149428,698,7250,9
2020-07-07,Illinois,150110,682,7281,31
2020-07-08,Illinois,151055,945,7315,34
2020-07-09,Illinois,152188,1133,7333,18
2020-07-10,Illinois,153406,1218,7349,16
2020-07-11,Illinois,154530,1124,7372,23
2020-07-12,Illinois,155355,825,7391,19
2020-07-13,Illinois,156288,933,7398,7
2020-07-14,Illinois,157055,767,7425,27
2020-07-15,Illinois,158451,1396,7435,10
2020-07-16,Illinois,159676,1225,7457,22
2020-07-17,Illinois,161042,1366,7468,11
2020-07-18,Illinois,162299,1257,7486,18
2020-07-19,Illinois,163284,985,7491,5
2020-07-20,Illinois,164552,1268,7500,9
2020-07-21,Illinois,165534,982,7521,21
2020-07-22,Illinois,167142,1608,7544,23
2020-07-23,Illinois,168766,1624,7563,19
2020-07-24,Illinois,170376,1610,7580,17
2020-03-06,Indiana,1,1,0,0
2020-03-07,Indiana,1,0,0,0
2020-03-08,Indiana,2,1,0,0
2020-03-09,Indiana,4,2,0,0
2020-03-10,Indiana,6,2,0,0
2020-03-11,Indiana,11,5,0,0
2020-03-12,Indiana,12,1,0,0
2020-03-13,Indiana,12,0,0,0
2020-03-14,Indiana,15,3,0,0
2020-03-15,Indiana,19,4,0,0
2020-03-16,Indiana,24,5,1,1
2020-03-17,Indiana,30,6,2,1
2020-03-18,Indiana,39,9,2,0
2020-03-19,Indiana,56,17,2,0
2020-03-20,Indiana,81,25,5,3
2020-03-21,Indiana,128,47,6,1
2020-03-22,Indiana,204,76,9,3
2020-03-23,Indiana,264,60,12,3
2020-03-24,Indiana,371,107,17,5
2020-03-25,Indiana,484,113,19,2
2020-03-26,Indiana,661,177,23,4
2020-03-27,Indiana,992,331,32,9
2020-03-28,Indiana,1239,247,38,6
2020-03-29,Indiana,1522,283,40,2
2020-03-30,Indiana,1797,275,44,4
2020-03-31,Indiana,2177,380,61,17
2020-04-01,Indiana,2578,401,80,19
2020-04-02,Indiana,3056,478,94,14
2020-04-03,Indiana,3455,399,118,24
2020-04-04,Indiana,3975,520,136,18
2020-04-05,Indiana,4437,462,151,15
2020-04-06,Indiana,4986,549,171,20
2020-04-07,Indiana,5544,558,208,37
2020-04-08,Indiana,5986,442,246,38
2020-04-09,Indiana,6400,414,295,49
2020-04-10,Indiana,6960,560,353,58
2020-04-11,Indiana,7494,534,389,36
2020-04-12,Indiana,7990,496,405,16
2020-04-13,Indiana,8300,310,414,9
2020-04-14,Indiana,8598,298,458,44
2020-04-15,Indiana,9030,432,511,53
2020-04-16,Indiana,9619,589,554,43
2020-04-17,Indiana,10235,616,599,45
2020-04-18,Indiana,10730,495,633,34
2020-04-19,Indiana,11301,571,652,19
2020-04-20,Indiana,11784,483,666,14
2020-04-21,Indiana,12214,430,731,65
2020-04-22,Indiana,12575,361,764,33
2020-04-23,Indiana,13196,621,811,47
2020-04-24,Indiana,13848,652,851,40
2020-04-25,Indiana,14567,719,897,46
2020-04-26,Indiana,15187,620,928,31
2020-04-27,Indiana,16137,950,932,4
2020-04-28,Indiana,16783,646,992,60
2020-04-29,Indiana,17409,626,1065,73
2020-04-30,Indiana,18099,690,1114,49
2020-05-01,Indiana,18941,842,1175,61
2020-05-02,Indiana,19629,688,1229,54
2020-05-03,Indiana,20267,638,1246,17
2020-05-04,Indiana,20855,588,1264,18
2020-05-05,Indiana,21423,568,1326,62
2020-05-06,Indiana,22286,863,1377,51
2020-05-07,Indiana,22942,656,1414,37
2020-05-08,Indiana,23620,678,1447,33
2020-05-09,Indiana,24239,619,1490,43
2020-05-10,Indiana,24633,394,1508,18
2020-05-11,Indiana,25134,501,1540,32
2020-05-12,Indiana,25676,542,1578,38
2020-05-13,Indiana,26044,368,1619,41
2020-05-14,Indiana,26627,583,1646,27
2020-05-15,Indiana,27281,654,1691,45
2020-05-16,Indiana,27919,638,1741,50
2020-05-17,Indiana,28419,500,1751,10
2020-05-18,Indiana,28897,478,1765,14
2020-05-19,Indiana,29402,505,1824,59
2020-05-20,Indiana,29986,584,1864,40
2020-05-21,Indiana,30673,687,1913,49
2020-05-22,Indiana,31165,492,1941,28
2020-05-23,Indiana,31674,509,1964,23
2020-05-24,Indiana,32151,477,1976,12
2020-05-25,Indiana,32489,338,1984,8
2020-05-26,Indiana,32856,367,2004,20
2020-05-27,Indiana,33242,386,2030,26
2020-05-28,Indiana,33885,643,2068,38
2020-05-29,Indiana,34399,514,2110,42
2020-05-30,Indiana,35064,665,2125,15
2020-05-31,Indiana,35429,365,2134,9
2020-06-01,Indiana,35684,255,2142,8
2020-06-02,Indiana,36129,445,2197,55
2020-06-03,Indiana,36609,480,2207,10
2020-06-04,Indiana,37005,396,2231,24
2020-06-05,Indiana,37499,494,2258,27
2020-06-06,Indiana,37928,429,2292,34
2020-06-07,Indiana,38328,400,2303,11
2020-06-08,Indiana,38553,225,2316,13
2020-06-09,Indiana,38985,432,2339,23
2020-06-10,Indiana,39297,312,2355,16
2020-06-11,Indiana,39714,417,2380,25
2020-06-12,Indiana,40114,400,2396,16
2020-06-13,Indiana,40535,421,2413,17
2020-06-14,Indiana,40901,366,2422,9
2020-06-15,Indiana,41422,521,2433,11
2020-06-16,Indiana,41780,358,2447,14
2020-06-17,Indiana,42036,256,2475,28
2020-06-18,Indiana,42480,444,2491,16
2020-06-19,Indiana,42801,321,2516,25
2020-06-20,Indiana,43135,334,2536,20
2020-06-21,Indiana,43496,361,2540,4
2020-06-22,Indiana,43709,213,2553,13
2020-06-23,Indiana,43967,258,2569,16
2020-06-24,Indiana,44260,293,2578,9
2020-06-25,Indiana,44779,519,2586,8
2020-06-26,Indiana,45269,490,2595,9
2020-06-27,Indiana,45707,438,2616,21
2020-06-28,Indiana,46071,364,2619,3
2020-06-29,Indiana,46370,299,2624,5
2020-06-30,Indiana,46740,370,2640,16
2020-07-01,Indiana,47116,376,2650,10
2020-07-02,Indiana,47553,437,2662,12
2020-07-03,Indiana,48099,546,2682,20
2020-07-04,Indiana,48628,529,2687,5
2020-07-05,Indiana,49203,575,2693,6
2020-07-06,Indiana,49560,357,2698,5
2020-07-07,Indiana,49859,299,2717,19
2020-07-08,Indiana,50309,450,2732,15
2020-07-09,Indiana,50829,520,2739,7
2020-07-10,Indiana,51567,738,2748,9
2020-07-11,Indiana,52358,791,2756,8
2020-07-12,Indiana,52892,534,2760,4
2020-07-13,Indiana,53327,435,2762,2
2020-07-14,Indiana,54001,674,2775,13
2020-07-15,Indiana,54698,697,2785,10
2020-07-16,Indiana,55413,715,2795,10
2020-07-17,Indiana,56160,747,2803,8
2020-07-18,Indiana,57045,885,2820,17
2020-07-19,Indiana,57965,920,2822,2
2020-07-20,Indiana,58607,642,2825,3
2020-07-21,Indiana,59344,737,2846,21
2020-07-22,Indiana,60126,782,2863,17
2020-07-23,Indiana,61079,953,2880,17
2020-07-24,Indiana,62081,1002,2884,4
2020-03-08,Iowa,3,3,0,0
2020-03-09,Iowa,8,5,0,0
2020-03-10,Iowa,13,5,0,0
2020-03-11,Iowa,14,1,0,0
2020-03-12,Iowa,16,2,0,0
2020-03-13,Iowa,17,1,0,0
2020-03-14,Iowa,18,1,0,0
2020-03-15,Iowa,22,4,0,0
2020-03-16,Iowa,22,0,0,0
2020-03-17,Iowa,29,7,0,0
2020-03-18,Iowa,38,9,0,0
2020-03-19,Iowa,44,6,0,0
2020-03-20,Iowa,45,1,0,0
2020-03-21,Iowa,68,23,0,0
2020-03-22,Iowa,90,22,0,0
2020-03-23,Iowa,105,15,0,0
2020-03-24,Iowa,124,19,1,1
2020-03-25,Iowa,147,23,1,0
2020-03-26,Iowa,179,32,1,0
2020-03-27,Iowa,236,57,3,2
2020-03-28,Iowa,298,62,3,0
2020-03-29,Iowa,336,38,4,1
2020-03-30,Iowa,424,88,6,2
2020-03-31,Iowa,498,74,7,1
2020-04-01,Iowa,549,51,9,2
2020-04-02,Iowa,614,65,11,2
2020-04-03,Iowa,699,85,11,0
2020-04-04,Iowa,786,87,11,0
2020-04-05,Iowa,868,82,22,11
2020-04-06,Iowa,946,78,25,3
2020-04-07,Iowa,1048,102,26,1
2020-04-08,Iowa,1145,97,27,1
2020-04-09,Iowa,1270,125,27,0
2020-04-10,Iowa,1388,118,31,4
2020-04-11,Iowa,1510,122,34,3
2020-04-12,Iowa,1587,77,41,7
2020-04-13,Iowa,1710,123,44,3
2020-04-14,Iowa,1899,189,44,0
2020-04-15,Iowa,1995,96,53,9
2020-04-16,Iowa,2141,146,60,7
2020-04-17,Iowa,2332,191,64,4
2020-04-18,Iowa,2513,181,74,10
2020-04-19,Iowa,2915,402,75,1
2020-04-20,Iowa,3175,260,79,4
2020-04-21,Iowa,3641,466,83,4
2020-04-22,Iowa,3764,123,90,7
2020-04-23,Iowa,3939,175,96,6
2020-04-24,Iowa,4459,520,107,11
2020-04-25,Iowa,5109,650,112,5
2020-04-26,Iowa,5490,381,118,6
2020-04-27,Iowa,5868,378,127,9
2020-04-28,Iowa,6376,508,136,9
2020-04-29,Iowa,6843,467,148,12
2020-04-30,Iowa,7145,302,162,14
2020-05-01,Iowa,7883,738,170,8
2020-05-02,Iowa,8641,758,175,5
2020-05-03,Iowa,9169,528,184,9
2020-05-04,Iowa,9703,534,188,4
2020-05-05,Iowa,10111,408,207,19
2020-05-06,Iowa,10404,293,219,12
2020-05-07,Iowa,11059,655,231,12
2020-05-08,Iowa,11457,398,243,12
2020-05-09,Iowa,11671,214,252,9
2020-05-10,Iowa,11959,288,265,13
2020-05-11,Iowa,12373,414,271,6
2020-05-12,Iowa,12912,539,289,18
2020-05-13,Iowa,13289,377,306,17
2020-05-14,Iowa,13675,386,318,12
2020-05-15,Iowa,14049,374,336,18
2020-05-16,Iowa,14328,279,346,10
2020-05-17,Iowa,14651,323,351,5
2020-05-18,Iowa,14955,304,355,4
2020-05-19,Iowa,15296,341,367,12
2020-05-20,Iowa,15868,572,400,33
2020-05-21,Iowa,16170,302,414,14
2020-05-22,Iowa,16510,340,441,27
2020-05-23,Iowa,16898,388,446,5
2020-05-24,Iowa,17434,536,456,10
2020-05-25,Iowa,17628,194,460,4
2020-05-26,Iowa,17999,371,480,20
2020-05-27,Iowa,18446,447,496,16
2020-05-28,Iowa,18672,226,510,14
2020-05-29,Iowa,19019,347,525,15
2020-05-30,Iowa,19336,317,531,6
2020-05-31,Iowa,19621,285,537,6
2020-06-01,Iowa,19789,168,558,21
2020-06-02,Iowa,20017,228,564,6
2020-06-03,Iowa,20376,359,574,10
2020-06-04,Iowa,20943,567,590,16
2020-06-05,Iowa,21332,389,597,7
2020-06-06,Iowa,21527,195,602,5
2020-06-07,Iowa,21794,267,606,4
2020-06-08,Iowa,22111,317,623,17
2020-06-09,Iowa,22271,160,629,6
2020-06-10,Iowa,22733,462,638,9
2020-06-11,Iowa,23103,370,641,3
2020-06-12,Iowa,23455,352,650,9
2020-06-13,Iowa,23792,337,651,1
2020-06-14,Iowa,23959,167,652,1
2020-06-15,Iowa,24110,151,661,9
2020-06-16,Iowa,24263,153,670,9
2020-06-17,Iowa,24616,353,677,7
2020-06-18,Iowa,24959,343,680,3
2020-06-19,Iowa,25424,465,681,1
2020-06-20,Iowa,25552,128,685,4
2020-06-21,Iowa,26020,468,686,1
2020-06-22,Iowa,26217,197,687,1
2020-06-23,Iowa,26470,253,690,3
2020-06-24,Iowa,26897,427,694,4
2020-06-25,Iowa,27384,487,702,8
2020-06-26,Iowa,27828,444,704,2
2020-06-27,Iowa,28203,375,704,0
2020-06-28,Iowa,28520,317,706,2
2020-06-29,Iowa,28874,354,712,6
2020-06-30,Iowa,29152,278,717,5
2020-07-01,Iowa,29618,466,717,0
2020-07-02,Iowa,30259,641,719,2
2020-07-03,Iowa,30631,372,721,2
2020-07-04,Iowa,31167,536,721,0
2020-07-05,Iowa,31612,445,721,0
2020-07-06,Iowa,31764,152,725,4
2020-07-07,Iowa,32153,389,732,7
2020-07-08,Iowa,32716,563,739,7
2020-07-09,Iowa,33316,600,742,3
2020-07-10,Iowa,34232,916,748,6
2020-07-11,Iowa,34695,463,748,0
2020-07-12,Iowa,35410,715,752,4
2020-07-13,Iowa,35631,221,755,3
2020-07-14,Iowa,35942,311,759,4
2020-07-15,Iowa,36536,594,777,18
2020-07-16,Iowa,37414,878,781,4
2020-07-17,Iowa,37903,489,785,4
2020-07-18,Iowa,38314,411,790,5
2020-07-19,Iowa,38813,499,793,3
2020-07-20,Iowa,39343,530,798,5
2020-07-21,Iowa,39721,378,808,10
2020-07-22,Iowa,40208,487,814,6
2020-07-23,Iowa,40796,588,820,6
2020-07-24,Iowa,41434,638,826,6
2020-03-07,Kansas,1,1,0,0
2020-03-08,Kansas,1,0,0,0
2020-03-09,Kansas,1,0,0,0
2020-03-10,Kansas,1,0,0,0
2020-03-11,Kansas,1,0,0,0
2020-03-12,Kansas,5,4,1,1
2020-03-13,Kansas,6,1,1,0
2020-03-14,Kansas,8,2,1,0
2020-03-15,Kansas,9,1,1,0
2020-03-16,Kansas,11,2,1,0
2020-03-17,Kansas,17,6,1,0
2020-03-18,Kansas,22,5,1,0
2020-03-19,Kansas,35,13,1,0
2020-03-20,Kansas,49,14,1,0
2020-03-21,Kansas,57,8,2,1
2020-03-22,Kansas,66,9,2,0
2020-03-23,Kansas,82,16,2,0
2020-03-24,Kansas,102,20,3,1
2020-03-25,Kansas,134,32,3,0
2020-03-26,Kansas,173,39,3,0
2020-03-27,Kansas,213,40,4,1
2020-03-28,Kansas,272,59,6,2
2020-03-29,Kansas,333,61,7,1
2020-03-30,Kansas,374,41,9,2
2020-03-31,Kansas,435,61,10,1
2020-04-01,Kansas,489,54,11,1
2020-04-02,Kansas,554,65,14,3
2020-04-03,Kansas,625,71,19,5
2020-04-04,Kansas,702,77,21,2
2020-04-05,Kansas,769,67,23,2
2020-04-06,Kansas,854,85,25,2
2020-04-07,Kansas,905,51,30,5
2020-04-08,Kansas,1055,150,38,8
2020-04-09,Kansas,1116,61,42,4
2020-04-10,Kansas,1180,64,50,8
2020-04-11,Kansas,1282,102,55,5
2020-04-12,Kansas,1337,55,56,1
2020-04-13,Kansas,1384,47,63,7
2020-04-14,Kansas,1440,56,69,6
2020-04-15,Kansas,1503,63,76,7
2020-04-16,Kansas,1595,92,80,4
2020-04-17,Kansas,1732,137,84,4
2020-04-18,Kansas,1820,88,86,2
2020-04-19,Kansas,1897,77,94,8
2020-04-20,Kansas,2030,133,101,7
2020-04-21,Kansas,2114,84,107,6
2020-04-22,Kansas,2291,177,111,4
2020-04-23,Kansas,2626,335,112,1
2020-04-24,Kansas,2842,216,117,5
2020-04-25,Kansas,3091,249,119,2
2020-04-26,Kansas,3198,107,120,1
2020-04-27,Kansas,3407,209,126,6
2020-04-28,Kansas,3601,194,127,1
2020-04-29,Kansas,3811,210,132,5
2020-04-30,Kansas,4305,494,133,1
2020-05-01,Kansas,4510,205,136,3
2020-05-02,Kansas,4863,353,140,4
2020-05-03,Kansas,5177,314,142,2
2020-05-04,Kansas,5385,208,154,12
2020-05-05,Kansas,5627,242,160,6
2020-05-06,Kansas,5893,266,163,3
2020-05-07,Kansas,6240,347,164,1
2020-05-08,Kansas,6751,511,167,3
2020-05-09,Kansas,6923,172,172,5
2020-05-10,Kansas,7045,122,172,0
2020-05-11,Kansas,7161,116,174,2
2020-05-12,Kansas,7352,191,178,4
2020-05-13,Kansas,7552,200,179,1
2020-05-14,Kansas,7668,116,181,2
2020-05-15,Kansas,8006,338,187,6
2020-05-16,Kansas,8059,53,189,2
2020-05-17,Kansas,8066,7,189,0
2020-05-18,Kansas,8439,373,190,1
2020-05-19,Kansas,8488,49,193,3
2020-05-20,Kansas,8661,173,197,4
2020-05-21,Kansas,8771,110,199,2
2020-05-22,Kansas,9068,297,200,1
2020-05-23,Kansas,9119,51,200,0
2020-05-24,Kansas,9135,16,200,0
2020-05-25,Kansas,9272,137,201,1
2020-05-26,Kansas,9352,80,204,3
2020-05-27,Kansas,9453,101,207,3
2020-05-28,Kansas,9513,60,209,2
2020-05-29,Kansas,9826,313,209,0
2020-05-30,Kansas,9847,21,209,0
2020-05-31,Kansas,9878,31,211,2
2020-06-01,Kansas,10103,225,217,6
2020-06-02,Kansas,10143,40,227,10
2020-06-03,Kansas,10281,138,227,0
2020-06-04,Kansas,10332,51,230,3
2020-06-05,Kansas,10493,161,233,3
2020-06-06,Kansas,10517,24,234,1
2020-06-07,Kansas,10549,32,234,0
2020-06-08,Kansas,10724,175,237,3
2020-06-09,Kansas,10786,62,238,1
2020-06-10,Kansas,10931,145,241,3
2020-06-11,Kansas,10984,53,242,1
2020-06-12,Kansas,11152,168,243,1
2020-06-13,Kansas,11195,43,244,1
2020-06-14,Kansas,11247,52,244,0
2020-06-15,Kansas,11516,269,246,2
2020-06-16,Kansas,11569,53,246,0
2020-06-17,Kansas,11801,232,248,2
2020-06-18,Kansas,11886,85,252,4
2020-06-19,Kansas,12168,282,254,2
2020-06-20,Kansas,12218,50,257,3
2020-06-21,Kansas,12258,40,258,1
2020-06-22,Kansas,12576,318,260,2
2020-06-23,Kansas,12659,83,261,1
2020-06-24,Kansas,13110,451,262,1
2020-06-25,Kansas,13207,97,263,1
2020-06-26,Kansas,13729,522,266,3
2020-06-27,Kansas,13767,38,269,3
2020-06-28,Kansas,14016,249,272,3
2020-06-29,Kansas,14568,552,276,4
2020-06-30,Kansas,14629,61,276,0
2020-07-01,Kansas,15142,513,280,4
2020-07-02,Kansas,15226,84,282,2
2020-07-03,Kansas,16015,789,283,1
2020-07-04,Kansas,16165,150,284,1
2020-07-05,Kansas,16289,124,287,3
2020-07-06,Kansas,17082,793,288,1
2020-07-07,Kansas,17157,75,290,2
2020-07-08,Kansas,17807,650,291,1
2020-07-09,Kansas,18031,224,294,3
2020-07-10,Kansas,18799,768,294,0
2020-07-11,Kansas,18983,184,294,0
2020-07-12,Kansas,19295,312,300,6
2020-07-13,Kansas,20265,970,301,1
2020-07-14,Kansas,20347,82,303,2
2020-07-15,Kansas,21157,810,308,5
2020-07-16,Kansas,21273,116,309,1
2020-07-17,Kansas,22199,926,310,1
2020-07-18,Kansas,22238,39,312,2
2020-07-19,Kansas,22459,221,313,1
2020-07-20,Kansas,23544,1085,318,5
2020-07-21,Kansas,23606,62,319,1
2020-07-22,Kansas,24376,770,324,5
2020-07-23,Kansas,24518,142,326,2
2020-07-24,Kansas,25403,885,330,4
2020-03-06,Kentucky,1,1,0,0
2020-03-07,Kentucky,1,0,0,0
2020-03-08,Kentucky,4,3,0,0
2020-03-09,Kentucky,5,1,0,0
2020-03-10,Kentucky,7,2,0,0
2020-03-11,Kentucky,7,0,0,0
2020-03-12,Kentucky,11,4,0,0
2020-03-13,Kentucky,11,0,0,0
2020-03-14,Kentucky,18,7,0,0
2020-03-15,Kentucky,21,3,0,0
2020-03-16,Kentucky,22,1,1,1
2020-03-17,Kentucky,26,4,1,0
2020-03-18,Kentucky,35,9,1,0
2020-03-19,Kentucky,47,12,2,1
2020-03-20,Kentucky,63,16,2,0
2020-03-21,Kentucky,84,21,3,1
2020-03-22,Kentucky,103,19,3,0
2020-03-23,Kentucky,124,21,3,0
2020-03-24,Kentucky,157,33,3,0
2020-03-25,Kentucky,198,41,5,2
2020-03-26,Kentucky,248,50,5,0
2020-03-27,Kentucky,302,54,8,3
2020-03-28,Kentucky,394,92,9,1
2020-03-29,Kentucky,439,45,9,0
2020-03-30,Kentucky,480,41,11,2
2020-03-31,Kentucky,590,110,18,7
2020-04-01,Kentucky,674,84,20,2
2020-04-02,Kentucky,747,73,34,14
2020-04-03,Kentucky,762,15,34,0
2020-04-04,Kentucky,909,147,40,6
2020-04-05,Kentucky,1048,139,44,4
2020-04-06,Kentucky,1057,9,52,8
2020-04-07,Kentucky,1289,232,66,14
2020-04-08,Kentucky,1393,104,73,7
2020-04-09,Kentucky,1525,132,84,11
2020-04-10,Kentucky,1702,177,90,6
2020-04-11,Kentucky,1851,149,94,4
2020-04-12,Kentucky,1963,112,98,4
2020-04-13,Kentucky,2048,85,106,8
2020-04-14,Kentucky,2210,162,115,9
2020-04-15,Kentucky,2295,85,124,9
2020-04-16,Kentucky,2429,134,131,7
2020-04-17,Kentucky,2522,93,140,9
2020-04-18,Kentucky,2707,185,145,5
2020-04-19,Kentucky,2960,253,149,4
2020-04-20,Kentucky,3050,90,155,6
2020-04-21,Kentucky,3193,143,172,17
2020-04-22,Kentucky,3373,180,185,13
2020-04-23,Kentucky,3548,175,194,9
2020-04-24,Kentucky,3779,231,203,9
2020-04-25,Kentucky,3905,126,208,5
2020-04-26,Kentucky,4074,169,211,3
