date,state,cases,deaths
2020-05-16,Iowa,14328,346
2020-05-16,Ohio,27476,1610
2020-05-16,Utah,7068,78
2020-05-16,Idaho,2419,73
2020-05-16,Maine,1648,70
2020-05-16,Texas,47866,1330
2020-05-16,Alaska,392,8
2020-05-16,Hawaii,629,17
2020-05-16,Kansas,8060,189
2020-05-16,Nevada,6810,349
2020-05-16,Oregon,3612,137
2020-05-16,Alabama,11674,485
2020-05-16,Arizona,13631,679
2020-05-16,Florida,44803,1963
2020-05-16,Georgia,35655,1573
2020-05-16,Indiana,27919,1741
2020-05-16,Montana,468,16
2020-05-16,Vermont,934,53
2020-05-16,Wyoming,741,7
2020-05-16,Arkansas,4578,98
2020-05-16,Colorado,21604,1192
2020-05-16,Delaware,7547,286
2020-05-16,Illinois,92669,4149
2020-05-16,Kentucky,7773,346
2020-05-16,Maryland,38083,1957
2020-05-16,Michigan,50416,4880
2020-05-16,Missouri,10794,595
2020-05-16,Nebraska,10220,129
2020-05-16,New York,353136,27953
2020-05-16,Oklahoma,5237,288
2020-05-16,Virginia,29683,1002
2020-05-16,Louisiana,34183,2479
2020-05-16,Minnesota,14978,709
2020-05-16,Tennessee,17204,292
2020-05-16,Wisconsin,12368,453
2020-05-16,California,78933,3254
2020-05-16,New Jersey,145089,10249
2020-05-16,New Mexico,5847,259
2020-05-16,Washington,19109,1015
2020-05-16,Connecticut,36703,3339
2020-05-16,Mississippi,11123,510
2020-05-16,Puerto Rico,2589,122
2020-05-16,North Dakota,1848,42
2020-05-16,Pennsylvania,65228,4490
2020-05-16,Rhode Island,12434,489
2020-05-16,South Dakota,3959,44
2020-05-16,Massachusetts,84933,5705
2020-05-16,New Hampshire,3556,171
2020-05-16,West Virginia,1470,65
2020-05-16,North Carolina,18009,671
2020-05-16,South Carolina,8661,380
2020-05-16,Virgin Islands,69,6
2020-05-16,District of Columbia,7042,375
2020-05-16,Northern Mariana Islands,21,2
2020-05-17,Guam,1123,6
2020-05-17,Iowa,14651,351
2020-05-17,Ohio,27925,1625
2020-05-17,Utah,7238,80
2020-05-17,Idaho,2421,73
2020-05-17,Maine,1687,70
2020-05-17,Texas,48828,1356
2020-05-17,Alaska,396,8
2020-05-17,Hawaii,630,17
2020-05-17,Kansas,8067,189
2020-05-17,Nevada,6935,350
2020-05-17,Oregon,3623,137
2020-05-17,Alabama,11771,488
2020-05-17,Arizona,13937,680
2020-05-17,Florida,45580,1972
2020-05-17,Georgia,35954,1584
2020-05-17,Indiana,28419,1751
2020-05-17,Montana,468,16
2020-05-17,Vermont,940,54
2020-05-17,Wyoming,754,8
2020-05-17,Arkansas,4759,98
2020-05-17,Colorado,21909,1215
2020-05-17,Delaware,7670,290
2020-05-17,Illinois,94360,4198
2020-05-17,Kentucky,7793,346
2020-05-17,Maryland,38920,1992
2020-05-17,Michigan,51054,4891
2020-05-17,Missouri,11069,603
2020-05-17,Nebraska,10348,129
2020-05-17,New York,355037,28168
2020-05-17,Oklahoma,5310,288
2020-05-17,Virginia,30388,1009
2020-05-17,Louisiana,34498,2491
2020-05-17,Minnesota,15677,731
2020-05-17,Tennessee,17391,293
2020-05-17,Wisconsin,12571,453
2020-05-17,California,80366,3290
2020-05-17,New Jersey,146334,10356
2020-05-17,New Mexico,5938,265
2020-05-17,Washington,19281,1016
2020-05-17,Connecticut,37419,3408
2020-05-17,Mississippi,11296,521
2020-05-17,Puerto Rico,2646,123
2020-05-17,North Dakota,1900,43
2020-05-17,Pennsylvania,65745,4504
2020-05-17,Rhode Island,12674,499
2020-05-17,South Dakota,3987,44
2020-05-17,Massachusetts,86010,5797
2020-05-17,New Hampshire,3596,172
2020-05-17,West Virginia,1492,67
2020-05-17,North Carolina,18537,679
2020-05-17,South Carolina,8816,385
2020-05-17,Virgin Islands,69,6
2020-05-17,District of Columbia,7123,383
2020-05-17,Northern Mariana Islands,21,2
2020-05-18,Guam,1123,6
2020-05-18,Iowa,14955,355
2020-05-18,Ohio,28455,1657
2020-05-18,Utah,7384,80
2020-05-18,Idaho,2455,74
2020-05-18,Maine,1713,71
2020-05-18,Texas,49788,1362
2020-05-18,Alaska,399,8
2020-05-18,Hawaii,630,17
2020-05-18,Kansas,8439,190
2020-05-18,Nevada,7059,364
2020-05-18,Oregon,3687,138
2020-05-18,Alabama,12086,489
2020-05-18,Arizona,14170,686
2020-05-18,Florida,46434,1996
2020-05-18,Georgia,36634,1624
2020-05-18,Indiana,28897,1765
2020-05-18,Montana,470,16
2020-05-18,Vermont,940,54
2020-05-18,Wyoming,766,10
2020-05-18,Arkansas,4813,100
2020-05-18,Colorado,22174,1224
2020-05-18,Delaware,7869,297
2020-05-18,Illinois,96778,4257
2020-05-18,Kentucky,8041,354
2020-05-18,Maryland,39882,2023
2020-05-18,Michigan,51853,4915
2020-05-18,Missouri,11225,611
2020-05-18,Nebraska,10625,132
2020-05-18,New York,356278,28302
2020-05-18,Oklahoma,5398,288
2020-05-18,Virginia,31140,1014
2020-05-18,Louisiana,34832,2563
2020-05-18,Minnesota,16381,740
2020-05-18,Tennessee,17767,296
2020-05-18,Wisconsin,12722,459
2020-05-18,California,81943,3322
2020-05-18,New Jersey,148039,10435
2020-05-18,New Mexico,6096,270
2020-05-18,Washington,19521,1020
2020-05-18,Connecticut,38116,3449
2020-05-18,Mississippi,11432,528
2020-05-18,Puerto Rico,2710,124
2020-05-18,North Dakota,1931,44
2020-05-18,Pennsylvania,66676,4560
2020-05-18,Rhode Island,12795,506
2020-05-18,South Dakota,4027,44
2020-05-18,Massachusetts,87052,5862
2020-05-18,New Hampshire,3652,172
2020-05-18,West Virginia,1502,68
2020-05-18,North Carolina,19121,684
2020-05-18,South Carolina,8942,391
2020-05-18,Virgin Islands,69,6
2020-05-18,District of Columbia,7270,392
2020-05-18,Northern Mariana Islands,21,2
2020-05-19,Guam,1123,6
2020-05-19,Iowa,15296,367
2020-05-19,Ohio,28953,1720
2020-05-19,Utah,7530,88
2020-05-19,Idaho,2476,77
2020-05-19,Maine,1741,73
2020-05-19,Texas,51080,1405
2020-05-19,Alaska,399,8
2020-05-19,Hawaii,631,17
2020-05-19,Kansas,8488,193
2020-05-19,Nevada,7169,373
2020-05-19,Oregon,3726,140
2020-05-19,Alabama,12376,504
2020-05-19,Arizona,14566,704
2020-05-19,Florida,46936,2051
2020-05-19,Georgia,37214,1650
2020-05-19,Indiana,29402,1824
2020-05-19,Montana,471,16
2020-05-19,Vermont,944,54
2020-05-19,Wyoming,776,10
2020-05-19,Arkansas,4923,102
2020-05-19,Colorado,22454,1257
2020-05-19,Delaware,8037,304
2020-05-19,Illinois,98298,4399
2020-05-19,Kentucky,8205,369
2020-05-19,Maryland,41664,2081
2020-05-19,Michigan,52337,5017
2020-05-19,Missouri,11369,633
2020-05-19,Nebraska,10846,136
2020-05-19,New York,357757,28437
2020-05-19,Oklahoma,5489,294
2020-05-19,Virginia,32145,1041
2020-05-19,Louisiana,35161,2581
2020-05-19,Minnesota,17038,757
2020-05-19,Tennessee,18301,301
2020-05-19,Wisconsin,13001,467
2020-05-19,California,83981,3422
2020-05-19,New Jersey,149013,10586
2020-05-19,New Mexico,6192,276
2020-05-19,Washington,19746,1042
2020-05-19,Connecticut,38430,3472
2020-05-19,Mississippi,11704,554
2020-05-19,Puerto Rico,2805,124
2020-05-19,North Dakota,1994,45
2020-05-19,Pennsylvania,67404,4675
2020-05-19,Rhode Island,12951,532
2020-05-19,South Dakota,4085,46
2020-05-19,Massachusetts,87925,5938
2020-05-19,New Hampshire,3721,182
2020-05-19,West Virginia,1514,68
2020-05-19,North Carolina,19762,711
2020-05-19,South Carolina,9056,399
2020-05-19,Virgin Islands,69,6
2020-05-19,District of Columbia,7434,400
2020-05-19,Northern Mariana Islands,21,2
2020-05-20,Guam,1123,6
2020-05-20,Iowa,15868,400
2020-05-20,Ohio,29437,1781
2020-05-20,Utah,7717,90
2020-05-20,Idaho,2506,77
2020-05-20,Maine,1819,73
2020-05-20,Texas,52183,1438
2020-05-20,Alaska,402,8
2020-05-20,Hawaii,633,17
2020-05-20,Kansas,8661,197
2020-05-20,Nevada,7301,378
2020-05-20,Oregon,3801,144
2020-05-20,Alabama,13052,522
2020-05-20,Arizona,14897,747
2020-05-20,Florida,47463,2095
2020-05-20,Georgia,38162,1672
2020-05-20,Indiana,29986,1864
2020-05-20,Montana,478,16
2020-05-20,Vermont,944,54
2020-05-20,Wyoming,787,11
2020-05-20,Arkansas,5003,107
2020-05-20,Colorado,22769,1299
2020-05-20,Delaware,8194,310
2020-05-20,Illinois,100713,4547
2020-05-20,Kentucky,8336,381
2020-05-20,Maryland,42442,2123
2020-05-20,Michigan,52988,5060
2020-05-20,Missouri,11510,645
2020-05-20,Nebraska,11122,141
2020-05-20,New York,359235,28540
2020-05-20,Oklahoma,5532,299
2020-05-20,Virginia,32908,1074
2020-05-20,Louisiana,35439,2608
2020-05-20,Minnesota,17679,786
2020-05-20,Tennessee,18534,309
2020-05-20,Wisconsin,13574,481
2020-05-20,California,86125,3514
2020-05-20,New Jersey,150399,10747
2020-05-20,New Mexico,6338,283
2020-05-20,Washington,19864,1045
2020-05-20,Connecticut,39017,3529
2020-05-20,Mississippi,11967,570
2020-05-20,Puerto Rico,2866,125
2020-05-20,North Dakota,2095,49
2020-05-20,Pennsylvania,68151,4794
2020-05-20,Rhode Island,13356,538
2020-05-20,South Dakota,4177,46
2020-05-20,Massachusetts,88970,6066
2020-05-20,New Hampshire,3868,190
2020-05-20,West Virginia,1567,69
2020-05-20,North Carolina,20221,721
2020-05-20,South Carolina,9175,407
2020-05-20,Virgin Islands,69,6
2020-05-20,District of Columbia,7551,407
2020-05-20,Northern Mariana Islands,21,2
2020-05-21,Guam,1123,6
2020-05-21,Iowa,16170,414
2020-05-21,Ohio,30168,1836
2020-05-21,Utah,7876,92
2020-05-21,Idaho,2534,77
2020-05-21,Maine,1877,73
2020-05-21,Texas,53441,1480
2020-05-21,Alaska,402,8
2020-05-21,Hawaii,637,17
2020-05-21,Kansas,8771,199
2020-05-21,Nevada,7402,381
2020-05-21,Oregon,3817,145
2020-05-21,Alabama,13414,529
2020-05-21,Arizona,15315,763
2020-05-21,Florida,48667,2143
2020-05-21,Georgia,38969,1749
2020-05-21,Indiana,30673,1913
2020-05-21,Montana,479,16
2020-05-21,Vermont,950,54
2020-05-21,Wyoming,801,12
2020-05-21,Arkansas,5458,110
2020-05-21,Colorado,23161,1310
2020-05-21,Delaware,8386,317
2020-05-21,Illinois,102995,4634
2020-05-21,Kentucky,8475,393
2020-05-21,Maryland,43645,2159
2020-05-21,Michigan,53468,5129
2020-05-21,Missouri,11657,671
2020-05-21,Nebraska,11425,148
2020-05-21,New York,361313,28663
2020-05-21,Oklahoma,5680,304
2020-05-21,Virginia,34137,1099
2020-05-21,Louisiana,36627,2629
2020-05-21,Minnesota,18209,818
2020-05-21,Tennessee,18970,313
2020-05-21,Wisconsin,13892,487
2020-05-21,California,88488,3624
2020-05-21,New Jersey,151472,10843
2020-05-21,New Mexico,6472,294
2020-05-21,Washington,20033,1054
2020-05-21,Connecticut,39208,3582
2020-05-21,Mississippi,12222,580
2020-05-21,Puerto Rico,2913,126
2020-05-21,North Dakota,2229,51
2020-05-21,Pennsylvania,69252,4887
2020-05-21,Rhode Island,13571,556
2020-05-21,South Dakota,4177,47
2020-05-21,Massachusetts,90084,6148
2020-05-21,New Hampshire,3935,199
2020-05-21,West Virginia,1603,71
2020-05-21,North Carolina,20915,733
2020-05-21,South Carolina,9379,416
2020-05-21,Virgin Islands,69,6
2020-05-21,District of Columbia,7788,412
2020-05-21,Northern Mariana Islands,22,2
